Bank,Year,Month,net_income,total_assets,equity,ROA,Leverage,ROE,classification,liquidity_ratio,deposit_diversity,deposit_view_to_plazo,coverage_ratio,leverage_ratio_extra,capitalization_ratio,adjusted_ROE
Banco  Bac,2024,Febrero,109745.362171,11362650.435991,3488210.890741,0.009658429852192183,3.25744365575822,0.031461791046609226,Medium performance,0.0982156527531167,13.147214586179203,0.3359003605679434,0.03393066468654994,0.44409908018231165,0.3069891932688655,0.032605137909201345
Banco  Bac,2024,Julio,441687.614975,11824272.369565,3630016.528705,0.03735431671143491,3.257360476477853,0.12167647488166425,High performance,0.09109850276474718,13.871041146959742,0.3260812481503357,0.030625552771767612,0.4428494694247274,0.3069970324811237,0.12592019103284863
Banco  Bac,2024,Junio,389071.570109,11798338.326109,3637805.372499,0.032976810746985316,3.2432571613923646,0.10695227761504082,High performance,0.08829064003133902,12.051306671385202,0.31221435043052365,0.03059909268215105,0.43585980560603405,0.308332010148307,0.11068708443292931
Banco  Bac,2024,Marzo,153571.535939,11511396.377519,3469832.967269,0.013340825986925018,3.317564991198775,0.044259057247897284,Medium performance,0.10161717583635003,11.511796255995508,0.3557732904214944,0.03307599913190552,0.4581170436285057,0.3014258959968884,0.045835986852490046
Banco  Bac,2024,Mayo,310236.292879,11656653.294369,3559068.0915289996,0.02661452520243237,3.2751981683388425,0.08716784419421446,High performance,0.09731113961949159,13.61316239067261,0.33498909034757834,0.03299002306149175,0.436711838441469,0.3053250364106038,0.0902963723717777
Banco  Bacbank,2019,Abril,2227.30107,510812.20984,42516.53465,0.00436031290383143,12.014436596139662,0.05238670292241233,High performance,0.4125885272598553,5.38051242981081,0.6919136392332793,0.005648747777046426,0.2442105099927282,0.08323319965925895,
Banco  Bacbank,2019,Agosto,3665.63184,494443.61734,44211.334820000004,0.0074136498307336,11.183639203680572,0.08291158488935213,High performance,0.4361474589938782,6.305434983382481,0.5547825130691865,0.006603928885652844,0.4714338595488712,0.08941633235726137,
Banco  Bacbank,2019,Diciembre,5914.17096,496847.63981,41678.58325,0.011903389462132987,11.92093399216011,0.14189952006106157,High performance,0.4476532935498828,5.0357502037424835,0.5920996320194245,0.005241944147802182,0.13864809380246867,0.08388604455470162,
Banco  Bacbank,2019,Enero,615.50121,424575.46484,40588.134790000004,0.001449686241836772,10.460580833209555,0.015164560115525328,Medium performance,0.347649464792228,523.842257909767,0.41997245428774,0.007918637254971536,0.27727107732905015,0.09559698605122066,
Banco  Bacbank,2019,Febrero,1173.87779,440137.48833,41153.47287,0.002667070679332515,10.695026631661282,0.028524391943984193,Medium performance,0.32608306313876634,218.39925181916803,0.40833435860066075,0.005312267621886785,0.5215015300845982,0.09350140345042486,
Banco  Bacbank,2019,Julio,3237.46399,514289.75582,43892.067370000004,0.006295019399789685,11.717145867945932,0.07375966054888519,High performance,0.4309452211847792,5.467095703494466,0.7024599501480471,0.0063656087616489904,0.16167806201013762,0.08534501586565163,
Banco  Bacbank,2019,Junio,2809.82937,511741.46563,43302.92873,0.005490720527289783,11.817710271302474,0.0648877443722038,High performance,0.42408590709008137,5.200156715783368,0.7070906624531759,0.006835387542601218,0.18765280474829446,0.08461876091414672,
Banco  Bacbank,2019,Marzo,1797.05473,435532.22212,41874.78831,0.00412611200441759,10.400822062567698,0.0429149567681719,Medium performance,0.361248162635294,115.40800588371003,0.39577461669317127,0.00605031663161391,0.2792169625657028,0.09614624632402619,
Banco  Bacbank,2019,Mayo,2333.87442,517425.52932,42766.608,0.004510551350388867,12.098820867907035,0.05457235280385108,High performance,0.42040034010511473,5.352165118740489,0.6943879446558874,0.006727651764171894,0.23623348103735517,0.08265268251491925,
Banco  Bacbank,2019,Noviembre,5354.73097,498501.42012,40994.14285,0.01074165640031878,12.160308411473471,0.1306218546779543,High performance,0.4643402577616555,4.897726444826974,0.6158285654025493,0.004922008957242974,0.20950593482161323,0.08223475640276376,
Banco  Bacbank,2019,Octubre,4848.66098,505352.888,45443.72312,0.009594604275814487,11.120411209828706,0.10669594494263786,High performance,0.471108434686078,5.080985291358139,0.6669540386083006,0.005015953293167428,0.14338700424684744,0.08992473220020464,
Banco  Bacbank,2019,Septiembre,4224.14591,508367.59719,44835.72486,0.00830923515453965,11.338449390020633,0.0942138422695281,High performance,0.4783727837589948,4.3305227475394865,0.6432757946958844,0.005213330083871082,0.12179919354603692,0.08819548119870209,
Banco  Bacbank,2020,Abril,1240.31432,444450.01308,42394.80872,0.0027906722544673345,10.483595197124409,0.029256278243682092,Medium performance,0.4362759419525482,92.39322522292515,0.4068021421259547,0.005238370292270667,0.12958933430470257,0.09538712447370101,
Banco  Bacbank,2020,Agosto,2230.29056,431823.33749,43713.404160000006,0.005164821736971657,9.878510854689747,0.05102074759121207,High performance,0.4554479394052413,71.42589087092685,0.3942113760629306,0.007219748662191404,0.14694018170009296,0.10122983258405367,
Banco  Bacbank,2020,Diciembre,3442.08198,438323.25912,44330.74562,0.007852838991274381,9.887567939354682,0.07764547904303894,High performance,0.5065182868340832,38.147374321172045,0.47020003982630304,0.011138147742000556,0.1404654025758297,0.10113710531583621,
Banco  Bacbank,2020,Enero,171.17701,500631.49444,41913.585340000005,0.0003419221760937682,11.944372937292602,0.004084045986794601,Low performance,0.4717968915467693,5.162495479898663,0.6151183376167099,0.005600447546395768,0.1305322523859277,0.08372143144306973,
Banco  Bacbank,2020,Febrero,381.0388,502809.61194,42032.3714,0.0007578192440073503,11.96243740699341,0.009065365272252993,Low performance,0.4735291528085908,5.2100983373126954,0.6121535833054417,0.005860660846060936,0.1623660943384222,0.08359500375863083,
Banco  Bacbank,2020,Julio,1755.02321,432341.00362,43290.20906,0.004059349437839935,9.987038940393603,0.04054088090837231,Medium performance,0.4356144342101979,92.63507666200873,0.3663596834907347,0.00763754307951423,0.15003023688331432,0.10012977880314429,
Banco  Bacbank,2020,Junio,1645.93575,433661.98872,43104.802690000004,0.003795434676804754,10.06064200870606,0.038184509550761615,Medium performance,0.4370664075560587,93.45172237614707,0.35972375972831067,0.006334543497467284,0.15748194137018562,0.09939723519976575,
Banco  Bacbank,2020,Marzo,883.78753,443361.07325,41978.96145,0.0019933809784461044,10.561506476954541,0.02105310611489651,Medium performance,0.43206626887955146,225.47164953146392,0.40673979520217096,0.00523804471599377,0.13052978136504137,0.09468346226762478,
Banco  Bacbank,2020,Mayo,1500.67978,428267.93512,42749.58823,0.003504067563637497,10.018059889041414,0.035103958707767884,Medium performance,0.42702257929406634,348.3974348822235,0.35526353062137067,0.005616883472578273,0.1478968820935471,0.09981972668119932,
Banco  Bacbank,2020,Noviembre,2872.87983,444868.94959,44163.96298,0.006457811525501392,10.073121150641812,0.06505031786438654,High performance,0.4984595968606391,41.86039862041131,0.4690537887931401,0.010873573006769924,0.18381867595705517,0.09927409638434505,
Banco  Bacbank,2020,Octubre,2711.36614,437939.04632,44044.97518,0.006191195242314195,9.942996778412533,0.06155903434885304,High performance,0.493909283270289,44.317712058106146,0.4367270411894237,0.009825317342510693,0.16316479077648102,0.10057330021177546,
Banco  Bacbank,2020,Septiembre,2450.9322,436755.88843,43949.72396000001,0.00561167522849052,9.937625292652688,0.05576672568479994,High performance,0.4627872627090858,49.823491360522475,0.4130958554449747,0.008233026075875952,0.14560217092203095,0.10062766209743718,
Banco  Bacbank,2021,Abril,2307.07043,438233.52592,46635.95695,0.005264477255948597,9.396902188366052,0.049469777847026684,High performance,0.5478503944689648,41.4751452766394,0.673077163160988,0.008474812022730559,0.13464877469400788,0.10641804926287964,
Banco  Bacbank,2021,Agosto,3218.88107,404889.73937,47547.76759,0.007950018874295287,8.515431110485077,0.06769783805111763,High performance,0.5657668290629617,38.83367252561416,0.9100293126224276,0.008192304212327936,0.0918594567396387,0.11743386647432295,
Banco  Bacbank,2021,Diciembre,4316.1934,329023.17013,48645.079920000004,0.013118205013630601,6.76375022245004,0.08872826207908921,High performance,0.5566407701742582,51.978544837497275,0.718120837516618,0.010217249485745317,0.06633333392208762,0.14784697351490445,
Banco  Bacbank,2021,Enero,46.11154,434649.64782,44374.99806,0.00010608898507401072,9.794922069231523,0.0010391333412038011,Low performance,0.5354469700909579,40.3795356844167,0.4486442880973722,0.012349683737449635,0.45936290166003446,0.10209371681896971,
Banco  Bacbank,2021,Febrero,712.27549,421006.16747,45041.16201,0.001691840987224386,9.347142673107069,0.015813879087796648,Medium performance,0.5226844783271513,40.16141197090631,0.46677194664346994,0.012403167171912184,0.16045236862218332,0.10698456576223325,
Banco  Bacbank,2021,Julio,2988.81855,402143.2067,47317.705069999996,0.007432224392216745,8.498789324314963,0.06316490932048494,High performance,0.5522836847166017,38.64474169420706,0.7367997514157786,0.0076563781773520264,0.09664572475006553,0.11766381796746139,
Banco  Bacbank,2021,Junio,2808.38421,414062.78551,47137.270730000004,0.006782508132289457,8.784190919362548,0.05957884634615968,High performance,0.5625181663310799,34.08221543017787,0.7082000098633169,0.007650262052038211,0.10258921412101026,0.11384087722817483,
Banco  Bacbank,2021,Marzo,1245.23668,445265.71073,45574.1232,0.0027966148077256414,9.770143218685115,0.027323327198975053,Medium performance,0.5371579483038064,42.96792031744063,0.606323226842258,0.011988627741656451,0.12101121168689867,0.10235264495279138,
Banco  Bacbank,2021,Mayo,2560.10466,422137.15512,46888.99118,0.006064627642814915,9.002905468780018,0.05459926937161287,High performance,0.5569788772552784,39.09589036285889,0.6277171060671425,0.008271519802217731,0.20492373472301267,0.11107525270233785,
Banco  Bacbank,2021,Noviembre,4005.38379,350870.56935,48334.27031,0.011415559297036835,7.259250364174992,0.08286840298427586,High performance,0.5713404658063674,32.1191574147176,0.6982219270108017,0.009992470705235557,0.1020860380916755,0.13775527083830635,
Banco  Bacbank,2021,Octubre,3729.35281,380926.3915,48058.23933,0.009790219037632627,7.926349296408984,0.07760069578062921,High performance,0.566898384422839,35.621917674811144,0.8603320507998242,0.009382317476761118,0.08880250191221478,0.1261614852695235,
Banco  Bacbank,2021,Septiembre,3575.47083,381399.09717,47904.35735,0.009374617969812118,7.96167860855355,0.07463769535361485,High performance,0.5644989565073444,35.295414574316446,0.8237282296003021,0.008684032434896778,0.07718083019017893,0.12560165376754343,
Banco  Bacbank,2023,Abril,584.91151,238406.5183,33222.0392,0.002453420796422914,7.176155469107989,0.017606129066273575,Medium performance,0.6551296521079131,156.36371576520798,1.0410716209511235,0.021773938733196344,0.05785109331879905,0.13935038117621804,
Banco  Bacbank,2023,Agosto,559.89047,73045.7261,33197.169969999995,0.0076649312683059224,2.2003600356901147,0.016865608439091895,Medium performance,1.0568586050772795,5.981752134281408,2.368543608499138,0.018333730938475037,0.15886060181533002,0.45447107917789586,
Banco  Bacbank,2023,Diciembre,589.85047,33234.93039,33234.93039,0.01774790749005086,1.0,0.01774790749005086,Medium performance,,,,,0.0,1.0,
Banco  Bacbank,2023,Enero,154.06865,319716.52088,48799.148570000005,0.00048189142549135566,6.551682360223606,0.003157199551934723,Low performance,0.650514868986886,49.57358405707335,0.7622748948502711,0.01222241543084523,0.09449820038120389,0.15263255222371166,
Banco  Bacbank,2023,Febrero,414.03645,311426.01161,49059.11637,0.001329485767291974,6.347974334907491,0.008439541529394244,Low performance,0.6992179269143918,47.69270053645853,0.8875178768391471,0.012357006148520523,0.11083094972588883,0.1575305675861043,
Banco  Bacbank,2023,Julio,523.99785,164566.36961,33151.65247000001,0.0031841125938537984,4.964047260055026,0.015806085397226652,Medium performance,0.7371583916071567,108.42262443598945,1.2018550617305115,0.016043203499946018,0.04435685977737325,0.20144852528839843,
Banco  Bacbank,2023,Junio,717.3877,190426.86461,33347.218909999996,0.0037672609979124104,5.710427161075664,0.02151266952534004,Medium performance,0.707932301496616,197.86819795754445,1.2849764747526018,0.027192045719778592,0.09610953670978857,0.17511824803866888,
Banco  Bacbank,2023,Marzo,522.17674,262917.59251,33165.02846,0.0019860852026481993,7.927555160312984,0.015744799997074992,Medium performance,0.6537143244664712,177.22333409574867,0.9904453745423594,0.020643954641089767,0.06285145126632585,0.12614229479048109,
Banco  Bacbank,2023,Mayo,630.11064,214766.00116,33266.26976,0.0029339403657777726,6.455968845002236,0.018941427594555763,Medium performance,0.6686419000433721,135.41115723064277,1.130290967958857,0.026349262734680603,0.0708984420861018,0.1548954191088036,
Banco  Bacbank,2023,Noviembre,708.94762,33353.35322,33353.353220000005,0.021255662521358926,0.9999999999999998,0.021255662521358923,Medium performance,,,,0.04399999005755408,0.0,1.0000000000000002,
Banco  Bacbank,2023,Octubre,496.22282,33674.27359,33141.31545,0.014735962118789688,1.016081381585594,0.014972936748652804,Medium performance,,,,0.008331480062039692,0.016081381585594242,0.9841731362496781,
Banco  Bacbank,2023,Septiembre,557.66579,35710.03246,33202.77978,0.015616501906702551,1.0755133364318572,0.01679575606907212,Medium performance,9.057681482541827,3.8470240478329765,0.7622380643997365,0.008357236397344913,0.007659605059730333,0.9297885634013785,
Banco  Bancolombia,2019,Abril,89211.59439,4852357.19978,486038.91172,0.01838520758406754,9.983474744045541,0.18354825557957283,High performance,0.05494896144786014,65.31048671733807,0.20024130271586224,0.010921204908264096,1.1092406426104984,0.10016552609565436,
Banco  Bancolombia,2019,Agosto,250957.47764,4639793.9557,647784.79498,0.05408806512446485,7.162554588585628,0.387408719044954,High performance,0.056997124946306425,60.581422642267974,0.16881837367530492,0.00943564642081521,0.5626372895048467,0.1396149917787178,
Banco  Bancolombia,2019,Diciembre,320647.21925,4849417.6875,717467.00847,0.0661207674637946,6.759081087005511,0.44691562882282343,High performance,0.11319564478726031,60.27673752991448,0.20166019262897208,0.009111374832607811,0.3214278733621281,0.14794910537802586,
Banco  Bancolombia,2019,Enero,8016.32634,4782129.925736,521026.29715999996,0.001676308771298437,9.178288988103558,0.015385646336269852,Medium performance,0.052860262627171264,131.92895189632094,0.2549321953852977,0.011287693090125145,1.0907627510526172,0.10895276900696309,
Banco  Bancolombia,2019,Febrero,73814.1147,4834277.19158,586824.08552,0.015268904072891016,8.238034720909969,0.12578576190271984,High performance,0.06200960656725796,76.55976271436347,0.23522907814454264,0.011372988322445675,0.9446658837439736,0.12138817495655572,
Banco  Bancolombia,2019,Julio,245538.06465,4635989.133,642365.38199,0.052963468551340105,7.217059422844444,0.3822404997749745,High performance,0.06578250079783961,62.134448025603554,0.17089297581857002,0.009286853392098348,0.5247166345045149,0.13856058837961904,
Banco  Bancolombia,2019,Junio,105385.68911,4784232.16408,502213.00645,0.022027712179445522,9.52630079793904,0.2098426121118234,High performance,0.06519726382497236,30.88387717853716,0.2129454918747349,0.010275330840922041,0.9277099356573225,0.10497254088558111,
Banco  Bancolombia,2019,Marzo,81075.5304,4854811.20151,594085.50122,0.016700037763524758,8.171906554764044,0.13647114806455504,High performance,0.10405218709431574,37.574134010071916,0.23376257111310936,0.012165526312546577,1.0356336318030435,0.12237046438288281,
Banco  Bancolombia,2019,Mayo,97486.07352,4816688.21325,494313.39086000004,0.020239232685194397,9.744199332472034,0.19721511762081742,High performance,0.050118681471227215,37.47985008527406,0.2225833270717618,0.010462496384481478,1.113375619022776,0.10262515840245102,
Banco  Bancolombia,2019,Noviembre,265857.47312,4675798.14983,662684.79046,0.056858201445172715,7.055840449551154,0.40118239764557756,High performance,0.05584379943106266,52.04766411450288,0.2002812747037958,0.009668497308165186,0.4646513769333084,0.1417265607336137,
Banco  Bancolombia,2019,Octubre,261431.74912,4685107.32319,658259.06646,0.05580058920443174,7.117421638239899,0.3971563210301582,High performance,0.08884961189598556,47.45304492213187,0.19247837574359705,0.009925740680041865,0.5173588005577351,0.14050031750645234,
Banco  Bancolombia,2019,Septiembre,255194.69691,4640272.4592,652022.01425,0.05499562776837386,7.116742008377672,0.3913896944162879,High performance,0.054189204393714614,35.379181673444876,0.20051681269734667,0.009436992020484298,0.5557340417206627,0.14051373491168037,
Banco  Bancolombia,2020,Abril,120396.89904,5333481.35975,837863.90751,0.022573792035460203,6.36557000718681,0.14369505352939796,High performance,0.1951017693743691,8.141170770871426,0.44132554627564474,0.011501903741128845,0.5090557164319784,0.15709512249036411,
Banco  Bancolombia,2020,Agosto,135334.34224,5036477.30973,231274.59663,0.026870833306157617,21.77704504999097,0.5851673474389922,High performance,0.14061441123903354,34.77089187786069,0.32561277660682764,0.010649072748210102,1.2190991848147799,0.04591991235286601,
Banco  Bancolombia,2020,Diciembre,138140.81364,5028049.78679,234116.24071,0.027474034565634572,21.47672357774722,0.5900522459316061,High performance,0.08490255042510163,17.86385068726111,0.424558576981146,0.01265900222012372,0.7608077856103722,0.046562037099370915,
Banco  Bancolombia,2020,Enero,3379.55647,4620616.92584,720846.56494,0.0007314080617894152,6.409986744161844,0.004688315980643259,Low performance,0.07928333022330293,75.11231418057137,0.17789067667077152,0.009925603272893926,0.2618499822021223,0.1560065628701636,
Banco  Bancolombia,2020,Febrero,117256.85223,4740082.30791,834723.8607,0.02473730298613759,5.67862323228063,0.14047382344104595,High performance,0.08959893133843799,42.661613762553536,0.19658348417530958,0.010231275255684336,0.21538226041511788,0.17609902243829326,
Banco  Bancolombia,2020,Julio,133720.98826,5338075.31171,229661.24265000003,0.025050412452342078,23.243257112586207,0.582253177406118,High performance,0.15774408362991135,13.592387209370248,0.3566440173418979,0.009816491134857958,1.5395685737834701,0.04302323014180748,
Banco  Bancolombia,2020,Junio,132634.56261,5456350.87298,850094.045,0.02430829059524196,6.4185261678665215,0.15602339928166417,High performance,0.1703514184326997,11.549091139895761,0.3746016164412202,0.009235821030399697,0.5497201219660349,0.15579900647696415,
Banco  Bancolombia,2020,Marzo,118422.64983,5188894.23437,835889.6583,0.022822328704562248,6.207630615891302,0.1416725863923755,High performance,0.16224799012829486,12.784820672017537,0.3227793453648259,0.011230869075072182,0.4663735357640804,0.16109205941475277,
Banco  Bancolombia,2020,Mayo,122439.08899,5420371.01108,839906.09746,0.022588691574749645,6.453544065785451,0.14577711646608338,High performance,0.2204810068346683,10.452662672738159,0.40796175306387783,0.011716768919160908,0.5886745222534202,0.15495361770312657,
Banco  Bancolombia,2020,Noviembre,138196.34409,5055233.29585,234136.59848,0.027337283168207036,21.59095728163925,0.5902381130808337,High performance,0.09419188182470167,38.76581620600293,0.4055089036953439,0.012265663433000267,0.7901959078636053,0.04631568609745668,
Banco  Bancolombia,2020,Octubre,138333.58039,4887355.94361,234273.83477999998,0.02830438011597354,20.861723410980062,0.5904781492986838,High performance,0.056654366837930396,37.610726082287876,0.3285209040464657,0.011559005649931058,0.8576634945113951,0.047934678276564356,
Banco  Bancolombia,2020,Septiembre,137552.09164,5362417.89986,233492.34603000002,0.025651132419871856,22.966139965765798,0.5891074974351698,High performance,0.1422949490546241,29.84416428486848,0.5520782435372452,0.010811067205245621,1.4689908138827394,0.04354236286509784,
Banco  Bancolombia,2021,Abril,22259.47858,4894761.00679,256375.71929,0.004547612957838331,19.09213953780576,0.086823661154983,High performance,0.05454467905074553,23.39577614056079,0.4096018676542572,0.012603627221583383,0.5391943933802624,0.05237757654242082,
Banco  Bancolombia,2021,Agosto,30640.57165,4940977.754272,264758.65136,0.00620131746667104,18.662195659675003,0.11573019991077507,High performance,0.0972368022704304,66.71400633308795,0.4151869238341557,0.013203090418031709,0.3821717011710344,0.05358426297934413,
Banco  Bancolombia,2021,Diciembre,43287.22859,5283118.045693,277431.47431,0.008193500167063161,19.042965686689463,0.15602854253526816,High performance,0.06871553757146427,64.75363132112673,0.3951221990929288,0.009752143190545506,0.7138789600659999,0.052512828960195726,
Banco  Bancolombia,2021,Enero,2526.71162,4955113.95501,236642.95233,0.0005099199822529412,20.939199355914322,0.010677316163958629,Low performance,0.09478556143474359,22.143618977477896,0.41093626838618585,0.013249144320940993,0.6086435487803905,0.04775731788988139,
Banco  Bancolombia,2021,Febrero,4066.45979,4877007.46958,238182.7005,0.0008338022476619657,20.475909708564245,0.017072859537924333,Medium performance,0.06462144011682415,33.26496868642263,0.39656077940184437,0.013174501801349865,0.5540488182935855,0.04883787896279599,
Banco  Bancolombia,2021,Julio,27012.89507,4850728.224602,261130.97478000002,0.0055688329296610705,18.575843898597956,0.10344577119875598,High performance,0.06333492555128849,59.43352376262966,0.3994034340727956,0.013246919577855386,0.3250512721116722,0.053833355052874704,
Banco  Bancolombia,2021,Junio,26676.70504,4941269.250463,260794.78475000002,0.005398755600598041,18.946963434102948,0.10229002495418958,High performance,0.06008346005255331,39.62529792017346,0.4096134587776775,0.012181599941182541,0.3861033170832991,0.05277890589053884,
Banco  Bancolombia,2021,Marzo,19063.67682,4884506.05113,253179.91753,0.0039028873381351916,19.292628336334065,0.07529695485322643,High performance,0.039915855840277625,32.287512729702904,0.39135588356676965,0.012825310126530789,0.5683140041427281,0.051833269296785583,
Banco  Bancolombia,2021,Mayo,24939.93491,4944996.568639,259056.17562000002,0.005043468597767735,19.088510655282093,0.09627230406807005,High performance,0.05261137552303946,34.778122449717756,0.41525075859827953,0.012077719400979068,0.6263104793455994,0.05238753394955327,
Banco  Bancolombia,2021,Noviembre,40780.21502,5247796.652147,274898.29473,0.007770921345307051,19.089957095955388,0.14834655507795552,High performance,0.13071679073274672,56.52359425586872,0.4480676071183283,0.011358100684555299,0.7323500033266284,0.05238356456085861,
Banco  Bancolombia,2021,Octubre,39418.54119,5225733.583342,273536.62090000004,0.007543159359607224,19.104328941946065,0.14410699766745563,High performance,0.11146309417816874,56.325578154177904,0.45725638488354425,0.011022718411757865,0.451302335291808,0.05234415733935404,
Banco  Bancolombia,2021,Septiembre,34429.78875,4984358.075198,268547.86846,0.006907567279590421,18.560408257123875,0.12820726877274874,High performance,0.07716368924173608,67.35445660968998,0.4202840728988893,0.01210161102957471,0.3457557937527634,0.053878125208597125,
Banco  Bancolombia,2023,Abril,201349.07015,6878552.52861,380435.27681,0.029272011707772494,18.080743158961415,0.529259725434346,High performance,0.1599204514257644,61.62495891115072,0.2830112119444454,0.007632660038807384,1.0521949071245489,0.055307461159546795,
Banco  Bancolombia,2023,Agosto,272587.22487,6717702.30505,402570.75752999994,0.0405774493259524,16.687010120324974,0.6771163075591414,High performance,0.12549096319808734,105.36573147229586,0.257344564150838,0.006753438959592474,0.205579281385913,0.059926852850768535,
Banco  Bancolombia,2023,Diciembre,343218.03439,6961691.16057,473231.01537,0.049300956689078176,14.710978220915928,0.7252653001233484,High performance,0.215491330543725,132.71256298334725,0.264860844614069,0.005406617687192412,0.19722072093484477,0.06797644486878579,
Banco  Bancolombia,2023,Enero,14574.4529,6810724.181081,495557.98555999994,0.002139927049238799,13.743546425519941,0.029410186748439333,Medium performance,0.17791036278049543,91.07081586249856,0.30150870273161745,0.007643612128112054,0.3279940552795721,0.07276142336472431,
Banco  Bancolombia,2023,Febrero,170278.33007,6830644.458165,651261.8627299999,0.02492858925872771,10.488322515204377,0.26145908399459583,High performance,0.145129450176598,114.8934409773032,0.286862247582363,0.007724048409544723,0.26580846370205513,0.09534413139473466,
Banco  Bancolombia,2023,Julio,252799.48981,7026511.08485,733783.02247,0.035977953604181455,9.575734065361635,0.34451531592956075,High performance,0.16791466564210272,93.75289675370387,0.2662840566999611,0.007480355068029563,0.1240121649226633,0.10443063614488904,
Banco  Bancolombia,2023,Junio,234967.18739,7033599.86451,715950.72005,0.03340639102539694,9.824139661482278,0.32818905101958773,High performance,0.17441478803900892,85.604245060561,0.24505748977092764,0.007717727517480106,0.12346786307279166,0.1017900838605463,
Banco  Bancolombia,2023,Marzo,183989.41719,6927985.51411,664972.94985,0.026557419442531285,10.418447119800538,0.27668707010037485,High performance,0.14965506680158103,92.3793423799503,0.2935200370477652,0.007860897015065914,0.23387754201893718,0.09598359414806389,
Banco  Bancolombia,2023,Mayo,219039.92001,6929295.81251,700023.45267,0.03161070416629495,9.898662374925541,0.3129036879758059,High performance,0.15255379632551228,82.5256831181153,0.2710120103127703,0.0074921264334087264,0.12813487489294806,0.1010237506971766,
Banco  Bancolombia,2023,Noviembre,328475.4173,6826221.34863,458458.94995999994,0.04811965515386106,14.889493048888195,0.7164772709283113,High performance,0.16444154211373463,137.6713010242042,0.2510181600381942,0.004903138969687959,0.2280555426808054,0.06716145383302156,
Banco  Bancolombia,2023,Octubre,304400.66144,6713667.35631,434384.19409999996,0.04534044439272104,15.455597711652556,0.7007636686014492,High performance,0.132195465423841,92.2154528035184,0.2316852196417044,0.0067237517911033304,0.20167940744600862,0.06470147700894559,
Banco  Bancolombia,2023,Septiembre,290264.36682,6785684.94631,420247.89947999996,0.0427759863767096,16.146862256078776,0.6906979598926323,High performance,0.15119403353395308,64.26807319690445,0.22556339016245833,0.006392742971614217,0.2043074297485838,0.0619315371705442,
Banco  Bancolombia,2024,Abril,209012.4205,7364736.36571,682243.4358699999,0.028380163270087414,10.794880505253165,0.3063604712201685,High performance,0.13635319060340628,80.7283928226013,0.3076526944862061,0.004925246708354346,0.13169981717071585,0.09263650482405666,
Banco  Bancolombia,2024,Enero,16935.93471,7043020.701843,490166.95008,0.0024046407680682023,14.36861604131717,0.03455135991367001,Medium performance,0.13912472090283062,126.92124401576628,0.26906839593170945,0.004896492291395273,0.17865593405615685,0.06959612513303196,
Banco  Bancolombia,2024,Febrero,172792.44495,7171205.05742,646023.46032,0.0240953150225725,11.10053349125716,0.2674708513904578,High performance,0.12222323140921194,131.66099278374446,0.27236520212570225,0.004843999400004339,0.13166909602302354,0.09008576036346409,
Banco  Bancolombia,2024,Julio,258258.24945,7086427.2187,467709.38735,0.036444069977674486,15.151346991025923,0.5521767499969765,High performance,0.12279895294379739,88.89924875826213,0.22456037745440888,0.005252679041227634,0.19638508207077152,0.06600073251522097,
Banco  Bancolombia,2024,Junio,243394.57664,6960703.72474,452845.71454,0.03496694964546726,15.371027043527778,0.5374779286301513,High performance,0.09557386364921099,120.77395651728291,0.23114361595691538,0.00471373384886611,0.18710577229613104,0.0650574614935094,
Banco  Bancolombia,2024,Marzo,190474.57239,7403046.30371,663705.58776,0.02572921532241999,11.154111763161751,0.2869865432847264,High performance,0.15867422825552066,110.48025738404505,0.32071544339146696,0.0047864190590584,0.1392396011338351,0.08965303748368929,
Banco  Bancolombia,2024,Mayo,227148.11303,7346625.00848,700379.1284,0.030918702501871186,10.489497345906345,0.3243216478322457,High performance,0.14555357007194153,79.15830589677456,0.29642604090420077,0.004944764443101191,0.12364568525597429,0.09533345278839907,
Banco  Bancolopanama,2019,Abril,4684.07703,808010.90671,65931.05117,0.005797046786252285,12.255392449706031,0.07104508341482886,High performance,0.50030609674862,3.079565538111836,0.21753532415041704,0.02396394289822191,5.168606819741684,0.08159673418079623,0.07224998860133716
Banco  Bancolopanama,2019,Agosto,4944.69597,915388.14658,66191.67011,0.005401747868894718,13.82935564337281,0.07470269237477621,High performance,0.5328604793059605,5.3007679069000275,0.11677380555403333,0.03710905786518838,3.514028081078131,0.07230994890779396,0.0764278342812774
Banco  Bancolopanama,2019,Diciembre,7487.17177,806627.96391,68734.14591,0.009282063237315915,11.735476643096618,0.1089294363212667,High performance,0.23859057911256912,5.249732091706692,0.11186811663647639,0.03115573966116069,2.722864916297321,0.08521170723715334,0.10998756452057026
Banco  Bancolopanama,2019,Enero,1243.11219,701335.80125,62490.086330000006,0.0017724921325624398,11.22315302216674,0.019892950434334915,Medium performance,0.39730814698719513,7.166058377573191,0.05733026297810863,0.024927055121304584,4.996415061121583,0.0891015205820423,0.020205845582856315
Banco  Bancolopanama,2019,Febrero,2035.8357,902259.64296,63282.80984000001,0.0022563745545806876,14.257578720685956,0.032170437835286864,Medium performance,0.4766540768638647,6.340839223093187,0.1064822335014898,0.024876187011834215,4.59426979230352,0.07013813632669098,0.032675188927021925
Banco  Bancolopanama,2019,Julio,1843.37217,889860.36048,63090.34631000001,0.0020715297049591756,14.104540750301041,0.029217975139055784,Medium performance,0.463517787128922,5.5171664778764296,0.1211015248039715,0.03734991216327227,3.4721716437191,0.0708991535210855,0.02979183700175357
